 4245	 1580
 4239	 1580
 4239	 1580
 4239	 1580
 4239	 1580
 4239	 1574
 4239	 1574
 4239	 1574
 4239	 1574
 4239	 1569
 4239	 1569
 4239	 1569
 4239	 1569
 4239	 1569
 4239	 1564
 4239	 1564
 4239	 1564
 4239	 1564
 4239	 1559
 4239	 1559
 4239	 1559
 4239	 1559
 4239	 1559
 4239	 1554
 4239	 1554
 4239	 1554
 4239	 1554
 4239	 1549
 4239	 1549
 4239	 1549
 4239	 1544
 4239	 1544
 4239	 1544
 4239	 1544
 4239	 1539
 4239	 1539
 4239	 1539
 4239	 1539
 4239	 1539
 4239	 1534
 4239	 1534
 4239	 1534
 4239	 1534
 4239	 1528
 4239	 1528
 4239	 1528
 4239	 1528
 4239	 1528
 4239	 1523
 4239	 1523
 4239	 1523
 4239	 1523
 4239	 1518
 4239	 1518
 4239	 1513
 4239	 1513
 4239	 1513
 4239	 1513
 4239	 1513
 4239	 1508
 4239	 1508
 4239	 1508
 4239	 1508
 4239	 1503
 4239	 1503
 4239	 1503
 4239	 1503
 4239	 1503
 4239	 1498
 4239	 1498
 4239	 1498
 4239	 1498
 4234	 1493
 4234	 1493
 4234	 1493
 4234	 1493
 4234	 1493
 4234	 1488
 4234	 1488
 4234	 1482
 4234	 1482
 4234	 1482
 4234	 1482
 4234	 1482
 4234	 1477
 4234	 1477
 4234	 1477
 4234	 1477
 4234	 1472
 4234	 1472
 4234	 1472
 4234	 1472
 4234	 1472
 4234	 1467
 4234	 1467
 4234	 1467
 4234	 1467
 4234	 1462
 4234	 1462
 4234	 1462
 4234	 1462
 4234	 1462
 4229	 1457
 4229	 1457
 4229	 1457
 4229	 1457
 4229	 1452
 4229	 1452
 4229	 1452
 4229	 1447
 4229	 1447
 4229	 1447
 4229	 1447
 4229	 1442
 4224	 1442
 4224	 1442
 4224	 1442
 4224	 1442
 4224	 1436
 4224	 1436
 4224	 1436
 4224	 1436
 4224	 1431
 4224	 1431
 4224	 1431
 4224	 1431
 4224	 1431
 4224	 1426
 4224	 1426
 4224	 1426
 4224	 1426
 4224	 1421
 4224	 1421
 4224	 1421
 4224	 1416
 4219	 1416
 4219	 1416
 4219	 1416
 4219	 1411
 4219	 1411
 4219	 1411
 4219	 1411
 4219	 1411
 4219	 1406
 4219	 1406
 4219	 1406
 4219	 1406
 4219	 1406
 4219	 1401
 4219	 1401
 4219	 1401
 4219	 1401
 4219	 1396
 4214	 1396
 4214	 1396
 4214	 1396
 4214	 1396
 4214	 1390
 4214	 1390
 4214	 1385
 4214	 1385
 4214	 1385
 4214	 1385
 4214	 1385
 4214	 1380
 4214	 1380
 4214	 1380
 4214	 1380
 4214	 1380
 4209	 1375
 4209	 1375
 4209	 1375
 4209	 1375
 4209	 1370
 4209	 1370
 4209	 1370
 4209	 1370
 4209	 1370
 4209	 1365
 4209	 1365
 4209	 1365
 4209	 1365
 4209	 1365
 4209	 1360
 4204	 1360
 4204	 1360
 4204	 1360
 4204	 1355
 4204	 1355
 4204	 1355
 4204	 1350
 4204	 1350
 4204	 1350
 4204	 1350
 4204	 1344
 4204	 1344
 4204	 1344
 4204	 1344
 4204	 1344
 4204	 1339
 4204	 1339
 4204	 1339
 4204	 1339
 4204	 1339
 4199	 1334
 4199	 1334
 4199	 1334
 4199	 1334
 4199	 1334
 4199	 1329
 4194	 1329
 4194	 1329
 4194	 1329
 4194	 1329
 4194	 1324
 4194	 1324
 4194	 1319
 4194	 1319
 4194	 1319
 4194	 1319
 4194	 1319
 4194	 1314
 4194	 1314
 4188	 1314
 4188	 1314
 4188	 1314
 4188	 1309
 4188	 1309
 4188	 1309
 4188	 1309
 4188	 1304
 4188	 1304
 4188	 1304
 4188	 1304
 4183	 1304
 4183	 1298
 4183	 1298
 4183	 1298
 4183	 1298
 4183	 1298
 4183	 1293
 4183	 1293
 4183	 1293
 4183	 1288
 4183	 1288
 4178	 1288
 4178	 1288
 4178	 1288
 4178	 1283
 4178	 1283
 4178	 1283
 4178	 1283
 4178	 1283
 4178	 1278
 4178	 1278
 4178	 1278
 4173	 1278
 4173	 1273
 4173	 1273
 4173	 1273
 4173	 1273
 4173	 1273
 4173	 1268
 4173	 1268
 4173	 1268
 4173	 1268
 4168	 1268
 4168	 1263
 4168	 1263
 4168	 1263
 4168	 1263
 4168	 1263
 4168	 1258
 4168	 1258
 4168	 1258
 4168	 1253
 4168	 1253
 4168	 1253
 4168	 1253
 4168	 1253
 4168	 1247
 4163	 1247
 4163	 1247
 4163	 1247
 4163	 1247
 4158	 1242
 4158	 1242
 4158	 1242
 4158	 1242
 4158	 1242
 4158	 1237
 4158	 1237
 4158	 1237
 4158	 1237
 4158	 1237
 4153	 1232
 4153	 1232
 4153	 1232
 4153	 1232
 4153	 1232
 4153	 1232
 4153	 1227
 4153	 1227
 4153	 1222
 4148	 1222
 4148	 1222
 4148	 1222
 4148	 1222
 4148	 1217
 4148	 1217
 4148	 1217
 4148	 1217
 4142	 1217
 4142	 1217
 4142	 1212
 4142	 1212
 4142	 1212
 4142	 1212
 4142	 1212
 4142	 1207
 4142	 1207
 4137	 1207
 4137	 1207
 4137	 1207
 4137	 1201
 4137	 1201
 4137	 1201
 4137	 1201
 4137	 1201
 4132	 1196
 4132	 1196
 4132	 1196
 4132	 1191
 4132	 1191
 4132	 1191
 4132	 1191
 4132	 1191
 4127	 1186
 4127	 1186
 4127	 1186
 4127	 1186
 4127	 1186
 4127	 1186
 4127	 1181
 4127	 1181
 4122	 1181
 4122	 1181
 4122	 1181
 4122	 1176
 4122	 1176
 4122	 1176
 4122	 1176
 4122	 1176
 4117	 1176
 4117	 1171
 4117	 1171
 4117	 1171
 4117	 1171
 4117	 1171
 4117	 1166
 4117	 1166
 4112	 1166
 4112	 1166
 4112	 1166
 4112	 1166
 4112	 1161
 4112	 1161
 4112	 1161
 4107	 1155
 4107	 1155
 4107	 1155
 4107	 1155
 4107	 1155
 4107	 1150
 4107	 1150
 4107	 1150
 4102	 1150
 4102	 1150
 4102	 1150
 4102	 1145
 4096	 1145
 4096	 1145
 4096	 1145
 4096	 1145
 4096	 1140
 4096	 1140
 4096	 1140
 4096	 1140
 4096	 1140
 4096	 1140
 4091	 1135
 4091	 1135
 4091	 1135
 4091	 1135
 4091	 1135
 4091	 1135
 4091	 1130
 4086	 1130
 4086	 1130
 4086	 1125
 4086	 1125
 4086	 1125
 4086	 1125
 4086	 1125
 4081	 1125
 4081	 1120
 4081	 1120
 4081	 1120
 4081	 1120
 4081	 1120
 4081	 1120
 4076	 1115
 4076	 1115
 4076	 1115
 4076	 1115
 4076	 1115
 4076	 1115
 4076	 1109
 4071	 1109
 4071	 1109
 4071	 1109
 4071	 1109
 4071	 1109
 4071	 1104
 4071	 1104
 4066	 1104
 4066	 1104
 4066	 1104
 4061	 1104
 4061	 1099
 4061	 1099
 4061	 1099
 4061	 1094
 4061	 1094
 4061	 1094
 4056	 1094
 4056	 1094
 4056	 1094
 4056	 1089
 4056	 1089
 4056	 1089
 4056	 1089
 4056	 1089
 4056	 1089
 4050	 1084
 4050	 1084
 4050	 1084
 4050	 1084
 4050	 1084
 4050	 1084
 4050	 1079
 4045	 1079
 4045	 1079
 4045	 1079
 4045	 1079
 4045	 1079
 4045	 1079
 4040	 1074
 4040	 1074
 4040	 1074
 4040	 1074
 4040	 1074
 4040	 1074
 4035	 1069
 4035	 1069
 4035	 1069
 4030	 1069
 4030	 1069
 4030	 1069
 4030	 1069
 4030	 1063
 4030	 1063
 4025	 1063
 4025	 1058
 4025	 1058
 4025	 1058
 4025	 1058
 4025	 1058
 4020	 1058
 4020	 1058
 4020	 1053
 4020	 1053
 4020	 1053
 4020	 1053
 4020	 1053
 4020	 1053
 4020	 1048
 4015	 1048
 4015	 1048
 4015	 1048
 4015	 1048
 4015	 1048
 4015	 1048
 4010	 1043
 4010	 1043
 4010	 1043
 4010	 1043
 4010	 1043
 4010	 1043
 4004	 1043
 4004	 1038
 4004	 1038
 3999	 1038
 3999	 1038
 3999	 1038
 3999	 1038
 3999	 1038
 3999	 1033
 3994	 1033
 3994	 1033
 3994	 1033
 3994	 1028
 3994	 1028
 3994	 1028
 3989	 1028
 3989	 1028
 3989	 1028
 3989	 1028
 3989	 1023
 3984	 1023
 3984	 1023
 3984	 1023
 3984	 1023
 3984	 1023
 3984	 1023
 3984	 1017
 3984	 1017
 3984	 1017
 3979	 1017
 3979	 1017
 3979	 1017
 3979	 1017
 3979	 1017
 3974	 1012
 3974	 1012
 3974	 1012
 3974	 1012
 3974	 1012
 3974	 1012
 3969	 1012
 3969	 1007
 3969	 1007
 3964	 1007
 3964	 1007
 3964	 1007
 3964	 1007
 3964	 1007
 3958	 1007
 3958	 1002
 3958	 1002
 3958	 1002
 3958	 1002
 3958	  997
 3953	  997
 3953	  997
 3953	  997
 3953	  997
 3953	  997
 3948	  997
 3948	  997
 3948	  992
 3948	  992
 3948	  992
 3948	  992
 3948	  992
 3948	  992
 3943	  992
 3943	  992
 3943	  987
 3943	  987
 3943	  987
 3943	  987
 3938	  987
 3938	  987
 3933	  987
 3933	  987
 3933	  982
 3933	  982
 3933	  982
 3933	  982
 3928	  982
 3928	  982
 3928	  982
 3928	  982
 3928	  977
 3923	  977
 3923	  977
 3923	  977
 3923	  977
 3923	  977
 3918	  977
 3918	  977
 3918	  977
 3918	  971
 3918	  971
 3912	  971
 3912	  971
 3912	  971
 3912	  971
 3912	  971
 3912	  971
 3912	  971
 3912	  966
 3907	  966
 3907	  966
 3907	  966
 3902	  961
 3902	  961
 3902	  961
 3902	  961
 3902	  961
 3897	  961
 3897	  961
 3897	  961
 3897	  961
 3897	  961
 3892	  956
 3892	  956
 3892	  956
 3892	  956
 3892	  956
 3887	  956
 3887	  956
 3887	  956
 3887	  956
 3887	  951
 3882	  951
 3882	  951
 3882	  951
 3882	  951
 3882	  951
 3877	  951
 3877	  951
 3877	  951
 3877	  951
 3877	  946
 3877	  946
 3877	  946
 3877	  946
 3872	  946
 3872	  946
 3867	  946
 3867	  946
 3867	  946
 3867	  946
 3867	  941
 3861	  941
 3861	  941
 3861	  941
 3861	  941
 3861	  941
 3856	  941
 3856	  941
 3856	  941
 3856	  941
 3856	  941
 3851	  936
 3851	  936
 3851	  936
 3851	  936
 3851	  936
 3846	  931
 3846	  931
 3846	  931
 3846	  931
 3846	  931
 3841	  931
 3841	  931
 3836	  931
 3836	  931
 3836	  931
 3836	  931
 3836	  931
 3836	  926
 3836	  926
 3831	  926
 3831	  926
 3831	  926
 3831	  926
 3831	  926
 3826	  926
 3826	  926
 3826	  926
 3826	  926
 3826	  920
 3821	  920
 3821	  920
 3821	  920
 3821	  920
 3821	  920
 3815	  920
 3815	  920
 3815	  920
 3815	  920
 3815	  920
 3810	  920
 3810	  920
 3805	  915
 3805	  915
 3805	  915
 3805	  915
 3805	  915
 3800	  915
 3800	  915
 3800	  915
 3800	  915
 3800	  915
 3800	  915
 3800	  915
 3795	  915
 3795	  910
 3795	  910
 3795	  910
 3795	  910
 3790	  910
 3790	  910
 3790	  910
 3790	  910
 3785	  910
 3785	  910
 3785	  910
 3785	  910
 3785	  910
 3780	  910
 3780	  905
 3780	  905
 3780	  905
 3780	  905
 3775	  905
 3775	  905
 3769	  905
 3769	  905
 3769	  900
 3769	  900
 3769	  900
 3764	  900
 3764	  900
 3764	  900
 3764	  900
 3764	  900
 3764	  900
 3764	  900
 3759	  900
 3759	  900
 3759	  900
 3759	  900
 3754	  900
 3754	  900
 3754	  895
 3754	  895
 3754	  895
 3749	  895
 3749	  895
 3749	  895
 3749	  895
 3749	  895
 3744	  895
 3744	  895
 3739	  895
 3739	  895
 3739	  895
 3739	  895
 3739	  895
 3734	  895
 3734	  895
 3734	  895
 3734	  890
 3729	  890
 3729	  890
 3729	  890
 3729	  890
 3729	  890
 3729	  890
 3729	  890
 3723	  890
 3723	  890
 3723	  890
 3723	  890
 3723	  890
 3718	  890
 3718	  890
 3718	  890
 3718	  890
 3713	  890
 3713	  890
 3713	  890
 3708	  890
 3708	  885
 3708	  885
 3708	  885
 3703	  885
 3703	  885
 3703	  885
 3703	  885
 3703	  885
 3698	  885
 3698	  885
 3698	  885
 3698	  885
 3693	  885
 3693	  885
 3693	  885
 3693	  885
 3693	  885
 3693	  885
 3693	  885
 3688	  885
 3688	  885
 3688	  885
 3688	  885
 3688	  885
 3683	  885
 3683	  885
 3683	  880
 3683	  880
 3677	  880
 3677	  880
 3672	  880
 3672	  880
 3672	  880
 3672	  880
 3672	  880
 3667	  880
 3667	  880
 3667	  880
 3667	  880
 3662	  880
 3662	  880
 3662	  880
 3662	  880
 3662	  880
 3657	  880
 3657	  880
 3657	  880
 3657	  880
 3657	  880
 3657	  880
 3657	  880
 3652	  880
 3652	  880
 3652	  880
 3652	  880
 3647	  880
 3647	  880
 3642	  880
 3642	  880
 3642	  880
 3642	  880
 3642	  880
 3637	  880
 3637	  874
 3637	  874
 3637	  874
 3631	  874
 3631	  874
 3631	  874
 3631	  874
 3631	  874
 3626	  874
 3626	  874
 3626	  874
 3626	  874
 3621	  874
 3621	  874
 3621	  874
 3621	  874
 3621	  874
 3621	  874
 3621	  874
 3616	  874
 3616	  874
 3611	  874
 3611	  874
 3611	  874
 3611	  874
 3611	  874
 3606	  874
 3606	  874
 3606	  874
 3606	  874
 3601	  874
 3601	  874
 3601	  874
 3601	  874
 3601	  874
 3596	  874
 3596	  874
 3596	  874
 3596	  874
 3591	  874
 3591	  874
 3591	  874
 3591	  874
 3591	  874
 3585	  874
 3585	  874
 3585	  874
 3585	  874
 3585	  874
 3585	  874
 3585	  869
 3585	  874
 3585	  874
 3580	  874
 3580	  874
 3575	  874
 3575	  874
 3575	  874
 3575	  874
 3570	  874
 3570	  874
 3570	  874
 3570	  874
 3570	  874
 3565	  874
 3565	  874
 3565	  874
 3565	  874
 3560	  874
 3560	  874
 3560	  874
 3560	  874
 3560	  874
 3555	  874
 3555	  874
 3555	  874
 3555	  874
 3550	  874
 3550	  874
 3550	  874
 3545	  874
 3545	  874
 3545	  874
 3545	  874
 3545	  874
 3545	  874
 3540	  874
 3540	  874
 3540	  874
 3540	  874
 3540	  874
 3534	  874
 3534	  874
 3534	  874
 3534	  874
 3529	  874
 3529	  874
 3529	  874
 3529	  874
 3529	  874
 3524	  874
 3524	  880
 3524	  880
 3524	  880
 3519	  880
 3519	  880
 3519	  880
 3514	  880
 3514	  880
 3514	  880
 3514	  880
 3509	  880
 3509	  880
 3509	  880
 3509	  880
 3509	  880
 3509	  880
